SaleID,price
215537,672.31
215538,16184.82
215539,796.82
215540,1184.36
215541,7164.07
215542,15247.38
215543,-33.42
215544,84.54
215545,3144.8
215546,19865.81
215547,8567.56
215548,2912.28
215549,-17.37
215550,8490.31
215551,1357.45
215552,1050.93
215553,14105.9
215554,12.06
215555,1277.94
215556,3612.25
215557,1024.74
215558,7676.76
215559,17651.94
215560,1695.04
215561,630.37
215562,-58.39
215563,2823.37
215564,9957.16
215565,84.6
215566,7360.98
215567,1151.09
215568,61.04
215569,2215.07
215570,2775.96
215571,5435.76
215572,775.01
215573,883.45
215574,52.5
215575,5985.71
215576,6546.77
215577,10785.53
215578,6881.38
215579,2352.38
215580,1190.73
215581,4416.81
215582,2630.85
215583,551.12
215584,1837.96
215585,2748.66
215586,5418.79
215587,1454.06
215588,14212.68
215589,486.74
215590,824.02
215591,2817.7
215592,9787.92
215593,1338.26
215594,10842.92
215595,1810.34
215596,19790.71
215597,553.54
215598,7246.66
215599,10901.57
215600,7476.35
215601,514.33
215602,269.76
215603,1062.81
215604,1275.96
215605,2862.13
215606,8064.34
215607,780.88
215608,39.36
215609,1183.06
215610,291.49
215611,145.79
215612,1355.57
215613,4543.29
215614,1608.38
215615,5363.05
215616,5871.99
215617,733.49
215618,1396.11
215619,165.05
215620,2396.48
215621,1410.88
215622,30599.83
215623,9842.5
215624,1402.16
215625,-3.25
215626,1615.02
215627,892.94
215628,7915.87
215629,359.26
215630,2483.84
215631,9105.46
215632,3934.94
215633,3665.9
215634,26879.4
215635,325.26
215636,11155.33
215637,17880.91
215638,903.26
215639,3829.76
215640,1326.6
215641,5601.12
215642,1618.23
215643,15970.84
215644,10622.1
215645,39161.13
215646,2847.71
215647,4993.82
215648,3333.26
215649,217.21
215650,12059.79
215651,892.17
215652,6913.34
215653,5436.77
215654,1769.39
215655,16687.61
215656,5974.49
215657,1120.69
215658,5156.1
215659,6226.27
215660,3113.33
215661,9817.24
215662,6917.53
215663,4325.69
215664,1644.11
215665,8400.51
215666,4591.83
215667,4896.05
215668,5056.86
215669,6010.67
215670,3830.34
215671,13960.27
215672,35339.5
215673,7793.29
215674,11.41
215675,885.47
215676,3708.01
215677,1086.57
215678,5680.9
215679,1835.01
215680,8048.95
215681,1460.67
215682,806.48
215683,473.87
215684,1910.07
215685,2889.85
215686,1009.01
215687,3685.86
215688,1563.33
215689,8360.35
215690,26505.13
215691,1849.7
215692,2584.78
215693,9393.49
215694,5162.6
215695,152.52
215696,1011.29
215697,17103.7
215698,1035.37
215699,66.95
215700,567.99
215701,1011.45
215702,2178.77
215703,1090.66
215704,11907.38
215705,4277.01
215706,4968.66
215707,2832.75
215708,4668.39
215709,13023.28
215710,2334.69
215711,1047.6
215712,1494.18
215713,5256.77
215714,8707.12
215715,20030.65
215716,1363.68
215717,14449.1
215718,22371.4
215719,2196.16
215720,424.0
215721,3155.73
215722,2736.51
215723,1698.33
215724,-62.6
215725,21384.7
215726,1433.58
215727,1593.0
215728,5283.74
215729,6863.88
215730,1402.04
215731,243.71
215732,3785.44
215733,478.15
215734,9348.04
215735,1061.86
215736,1396.25
215737,7110.99
215738,271.94
215739,3866.37
215740,595.68
215741,-192.47
215742,40810.9
215743,8197.86
215744,760.36
215745,682.03
215746,15845.71
215747,6217.46
215748,1477.35
215749,2619.81
215750,1102.1
215751,814.39
215752,5865.37
215753,145.28
215754,4010.32
215755,1270.37
215756,1006.93
215757,8709.73
215758,3605.22
215759,3987.82
215760,6991.85
215761,3648.75
215762,7792.42
215763,1302.04
215764,-28.64
215765,3187.49
215766,16996.67
215767,614.01
215768,144.29
215769,11942.44
215770,44736.64
215771,1983.22
215772,27644.71
215773,9461.1
215774,3411.76
215775,21211.11
215776,12364.44
215777,13790.61
215778,2016.53
215779,1336.35
215780,10894.46
215781,6830.45
215782,8701.4
215783,951.72
215784,4075.52
215785,7960.44
215786,284.36
215787,5731.18
215788,802.89
215789,2538.09
215790,7256.3
215791,3056.66
215792,7079.98
215793,3756.36
215794,503.32
215795,218.36
215796,1153.68
215797,9537.98
215798,683.7
215799,157.16
215800,746.49
215801,3631.45
215802,4158.65
215803,2280.28
215804,6315.39
215805,1147.72
215806,6004.53
215807,4229.85
215808,7179.8
215809,2507.93
215810,2680.02
215811,964.25
215812,12139.42
215813,11523.11
215814,1673.12
215815,3610.72
215816,3805.67
215817,3764.32
215818,14962.45
215819,3220.71
215820,3404.24
215821,2604.29
215822,1611.33
215823,4370.92
215824,9221.81
215825,1648.63
215826,24.55
215827,20.11
215828,11.41
215829,13433.53
215830,1109.91
215831,836.29
215832,4195.26
215833,660.19
215834,18036.49
215835,8104.2
215836,704.2
215837,8819.87
215838,25639.27
215839,1307.55
215840,4.76
215841,4192.9
215842,16137.71
215843,2328.82
215844,5500.3
215845,4764.21
215846,1481.97
215847,5153.59
215848,4385.29
215849,14150.87
215850,2553.26
215851,-125.65
215852,15788.12
215853,995.72
215854,866.54
215855,143.1
215856,1528.16
215857,749.99
215858,1835.49
215859,746.65
215860,3320.42
215861,1601.58
215862,4321.85
215863,18715.22
215864,4002.29
215865,1070.19
215866,1672.98
215867,18.08
215868,685.8
215869,301.47
215870,9877.43
215871,3322.9
215872,1723.48
215873,792.31
215874,20019.46
215875,12435.71
215876,22630.02
215877,24647.92
215878,16051.04
215879,14157.83
215880,11535.93
215881,5796.99
215882,3270.75
215883,1315.19
215884,8395.66
215885,758.63
215886,12.79
215887,8728.87
215888,-31.57
215889,3321.56
215890,1517.06
215891,16931.61
215892,5478.82
215893,99.94
215894,2954.33
215895,47.28
215896,649.37
215897,65.46
215898,1025.48
215899,1730.53
215900,1659.67
215901,17652.5
215902,2194.69
215903,1458.23
215904,34100.71
215905,11033.72
215906,5545.76
215907,22.69
215908,1123.14
215909,16917.53
215910,1298.74
215911,235.12
215912,8721.15
215913,2526.38
215914,3194.74
215915,1756.41
215916,18921.79
215917,867.98
215918,3889.88
215919,890.12
215920,10890.9
215921,2364.35
215922,4888.32
215923,2169.36
215924,8066.87
215925,42130.35
215926,593.29
215927,27444.7
215928,14546.32
215929,2501.57
215930,2885.03
215931,365.8
215932,6888.47
215933,480.4
215934,7143.4
215935,11399.29
215936,-35.88
215937,2835.71
215938,1106.69
215939,1892.1
215940,1122.38
215941,4617.95
215942,7973.04
215943,5901.83
215944,72.98
215945,13829.11
215946,6935.45
215947,30.65
215948,3935.4
215949,873.71
215950,3161.76
215951,10249.56
215952,3313.96
215953,2558.32
215954,3322.33
215955,4065.5
215956,2901.27
215957,4217.81
215958,12613.4
215959,6195.72
215960,607.95
215961,33131.3
215962,3879.82
215963,5857.49
215964,109.74
215965,4063.41
215966,115.75
215967,1499.81
215968,13463.54
215969,912.1
215970,791.77
215971,18993.8
215972,2123.23
215973,4316.05
215974,10603.56
215975,15165.26
215976,542.78
215977,9828.78
215978,7931.83
215979,8062.76
215980,5252.65
215981,2637.98
215982,-28.96
215983,2199.04
215984,6100.32
215985,4103.82
215986,859.82
215987,7275.11
215988,5348.66
215989,3461.08
215990,6317.09
215991,3347.72
215992,637.61
215993,-24.37
215994,2057.38
215995,11577.06
215996,1082.05
215997,30.55
215998,14215.21
215999,780.55
216000,9561.29
216001,17887.88
216002,448.64
216003,19259.07
216004,2723.09
216005,3121.37
216006,3208.44
216007,138.0
216008,877.73
216009,67075.17
216010,-12.58
216011,19782.64
216012,3216.24
216013,2831.41
216014,13852.58
216015,7385.48
216016,6743.59
216017,890.76
216018,307.34
216019,943.03
216020,3507.74
216021,35.7
216022,4069.44
216023,6822.02
216024,1302.37
216025,1035.86
216026,5692.82
216027,1851.62
216028,6499.6
216029,2269.49
216030,29821.66
216031,2347.8
216032,1967.16
216033,16.84
216034,19522.05
216035,6060.79
216036,1490.39
216037,1014.1
216038,2174.12
216039,1237.59
216040,101.7
216041,2158.15
216042,22872.31
216043,167.52
216044,75.79
216045,1339.21
216046,12406.21
216047,18944.37
216048,1810.32
216049,2760.62
216050,1884.65
216051,1.48
216052,6507.84
216053,1064.86
216054,3873.57
216055,17070.81
216056,10171.39
216057,2141.53
216058,-187.3
216059,2865.03
216060,4623.29
216061,11161.9
216062,26823.2
216063,3524.08
216064,9250.49
216065,12626.77
216066,346.9
216067,10447.79
216068,9367.09
216069,20344.88
216070,6971.26
216071,8474.09
216072,31084.67
216073,13.02
216074,7422.73
216075,564.88
216076,404.45
216077,602.25
216078,1861.12
216079,4592.35
216080,1248.41
216081,5016.66
216082,658.0
216083,12519.19
216084,9278.74
216085,15440.42
216086,3454.53
216087,2220.82
216088,5421.88
216089,4385.35
216090,6401.57
216091,1649.74
216092,9047.48
216093,13768.05
216094,922.0
216095,-38.41
216096,11056.11
216097,4.15
216098,7612.03
216099,4815.67
216100,2682.85
216101,3864.85
216102,4013.08
216103,85.01
216104,175.6
216105,1179.39
216106,4510.23
216107,44.71
216108,1358.57
216109,1827.27
216110,1210.94
216111,67.94
216112,4929.2
216113,22436.29
216114,1620.95
216115,7791.4
216116,12699.43
216117,11763.2
216118,3405.82
216119,2398.95
216120,1409.47
216121,1849.73
216122,165.6
216123,41.82
216124,1187.92
216125,3503.92
216126,7906.71
216127,3110.99
216128,2105.4
216129,1241.65
216130,5859.26
216131,1605.27
216132,2637.05
216133,2461.28
216134,5456.8
216135,2680.15
216136,11852.27
216137,2470.21
216138,-34.26
216139,-4.26
216140,1698.31
216141,32.26
216142,1215.14
216143,1003.74
216144,20.09
216145,-139.76
216146,8457.21
216147,1072.26
216148,16041.2
216149,1304.11
216150,3702.66
216151,5451.99
216152,2591.79
216153,1043.32
216154,1024.09
216155,22643.24
216156,14046.35
216157,3295.14
216158,20437.36
216159,92.12
216160,11817.66
216161,2071.73
216162,98.47
216163,4200.9
216164,566.46
216165,15458.3
216166,2676.27
216167,1355.62
216168,17471.38
216169,9056.43
216170,2476.98
216171,8879.83
216172,5485.34
216173,684.72
216174,540.61
216175,11715.23
216176,18145.45
216177,-147.92
216178,3.93
216179,37320.72
216180,4769.37
216181,2325.95
216182,5922.54
216183,1398.13
216184,5247.16
216185,10580.65
216186,2904.51
216187,1319.72
216188,8087.1
216189,5215.66
216190,55.43
216191,1462.05
216192,8497.05
216193,2810.22
216194,26133.61
216195,15875.3
216196,5443.65
216197,1851.2
216198,24455.74
216199,1115.17
216200,2570.71
216201,667.82
216202,4763.1
216203,133.61
216204,3493.57
216205,1844.39
216206,2929.56
216207,1903.2
216208,8039.28
216209,2824.95
216210,3657.07
216211,2264.04
216212,5215.29
216213,25594.94
216214,948.07
216215,2023.45
216216,51661.25
216217,10752.86
216218,8096.37
216219,2488.65
216220,15794.22
216221,1393.56
216222,3263.63
216223,26198.34
216224,7044.9
216225,9770.44
216226,1758.7
216227,4454.67
216228,2559.55
216229,1577.84
216230,14429.84
216231,19353.6
216232,1745.9
216233,870.41
216234,4854.45
216235,3804.95
216236,6327.79
216237,974.01
216238,19918.56
216239,962.85
216240,8100.3
216241,2451.07
216242,1784.81
216243,5296.37
216244,77.43
216245,3852.77
216246,681.52
216247,1099.14
216248,7443.29
216249,3466.77
216250,20326.03
216251,2462.22
216252,3048.36
216253,634.75
216254,13810.45
216255,5310.61
216256,2828.97
216257,5779.25
216258,18802.27
216259,3006.95
216260,520.16
216261,156.67
216262,563.83
216263,1783.95
216264,7370.85
216265,101.71
216266,170.92
216267,3659.24
216268,12795.13
216269,6786.74
216270,2999.55
216271,-17.96
216272,9874.44
216273,21399.85
216274,1216.65
216275,1372.2
216276,-18.91
216277,6119.23
216278,1084.23
216279,8666.81
216280,3637.92
216281,14042.47
216282,2357.56
216283,6695.41
216284,8271.55
216285,7844.97
216286,7165.83
216287,20277.68
216288,5619.61
216289,2023.23
216290,2291.8
216291,10915.74
216292,959.85
216293,5009.87
216294,4359.92
216295,13932.33
216296,514.38
216297,2212.98
216298,609.6
216299,11396.47
216300,861.86
216301,1615.56
216302,923.4
216303,5574.38
216304,5911.61
216305,3753.4
216306,1169.04
216307,9063.07
216308,4609.05
216309,371.22
216310,4531.06
216311,8409.37
216312,7576.32
216313,5542.76
216314,8621.76
216315,-16.76
216316,4671.35
216317,31360.05
216318,944.71
216319,3107.43
216320,-86.15
216321,10748.95
216322,891.59
216323,10425.55
216324,1146.51
216325,2776.71
216326,2271.7
216327,986.79
216328,104.86
216329,4987.17
216330,8134.54
216331,3300.87
216332,4284.06
216333,6167.43
216334,2924.41
216335,3867.8
216336,17890.84
216337,277.01
216338,8325.1
216339,25651.26
216340,3146.71
216341,2217.29
216342,1916.43
216343,506.53
216344,620.11
216345,1427.56
216346,2780.26
216347,556.37
216348,1610.13
216349,8802.54
216350,8744.05
216351,911.56
216352,1745.36
216353,34847.81
216354,2664.1
216355,13527.83
216356,988.56
216357,13794.65
216358,1242.25
216359,109.69
216360,12933.16
216361,1417.6
216362,119.45
216363,21738.81
216364,88.17
216365,12292.13
216366,5058.19
216367,7566.28
216368,721.27
216369,2937.79
216370,956.94
216371,10254.45
216372,3625.14
216373,11594.21
216374,1815.18
216375,2211.95
216376,3023.12
216377,2432.0
216378,3932.94
216379,12433.27
216380,4245.92
216381,2585.69
216382,15916.5
216383,2260.62
216384,3737.56
216385,1159.16
216386,5171.56
216387,4335.55
216388,24116.81
216389,700.47
216390,5473.7
216391,-130.64
216392,1166.17
216393,18460.91
216394,6047.08
216395,25704.63
216396,2072.71
216397,6268.6
216398,890.51
216399,1548.31
216400,4182.14
216401,13341.13
216402,6881.99
216403,3328.72
216404,4465.28
216405,2126.26
216406,25551.57
216407,4006.38
216408,5352.62
216409,1798.58
216410,1203.41
216411,1586.63
216412,588.27
216413,5281.41
216414,3327.93
216415,955.96
216416,7551.48
216417,2731.49
216418,4551.99
216419,2409.81
216420,265.6
216421,93.12
216422,10082.07
216423,7409.75
216424,2130.0
216425,1357.66
216426,26379.71
216427,6540.45
216428,10838.52
216429,4870.35
216430,145.29
216431,3721.53
216432,824.41
216433,609.72
216434,2093.14
216435,2892.22
216436,1031.14
216437,55.49
216438,10029.51
216439,15360.41
216440,1157.42
216441,4221.01
216442,449.27
216443,18878.77
216444,8674.42
216445,3400.72
216446,17889.11
216447,2629.6
216448,-21.16
216449,17090.84
216450,2596.05
216451,5062.23
216452,805.74
216453,8509.44
216454,12205.26
216455,1.69
216456,2253.0
216457,8478.73
216458,1538.4
216459,46560.65
216460,3004.87
216461,10674.77
216462,2803.37
216463,996.26
216464,12.04
216465,1827.27
216466,5632.49
216467,10432.12
216468,1985.75
216469,961.01
216470,3466.82
216471,3490.65
216472,2264.29
216473,4197.53
216474,14843.01
216475,3415.19
216476,2331.79
216477,1248.15
216478,34320.16
216479,18644.77
216480,2121.66
216481,6159.08
216482,1529.75
216483,1645.01
216484,745.55
216485,181.67
216486,348.77
216487,4741.42
216488,1204.7
216489,216.9
216490,29000.44
216491,526.68
216492,1185.83
216493,4149.71
216494,1187.32
216495,2526.35
216496,8174.6
216497,12716.74
216498,5001.52
216499,2234.2
216500,1272.98
216501,1261.13
216502,1905.09
216503,8659.92
216504,1069.99
216505,13155.34
216506,2205.13
216507,795.2
216508,150.66
216509,6992.18
216510,1693.65
216511,598.45
216512,10946.96
216513,5210.43
216514,736.88
216515,2150.41
216516,4173.08
216517,6632.99
216518,-59.12
216519,1126.17
216520,11300.62
216521,2810.23
216522,276.17
216523,7492.74
216524,3577.9
216525,23458.32
216526,19700.86
216527,4899.09
216528,18909.75
216529,6530.62
216530,60.26
216531,7867.32
216532,11716.23
216533,-51.47
216534,3008.11
216535,50.86
216536,2808.41
216537,1954.22
216538,42.57
216539,8101.55
216540,6905.1
216541,11345.91
216542,10798.16
216543,6453.38
216544,212.33
216545,6870.86
216546,17737.76
216547,16171.66
216548,4604.97
216549,1578.05
216550,4254.07
216551,279.24
216552,6347.0
216553,8978.6
216554,7853.51
216555,3988.87
216556,7124.68
216557,10260.04
216558,2849.54
216559,7380.26
216560,13925.99
216561,14456.77
216562,7512.14
216563,-81.46
216564,6496.89
216565,16255.16
216566,11082.94
216567,13613.27
216568,4947.46
216569,4612.84
216570,9977.29
216571,21013.76
216572,313.43
216573,50.03
216574,3832.51
216575,19332.1
216576,4926.99
216577,1156.54
216578,9090.99
216579,2194.33
216580,914.53
216581,664.2
216582,2693.23
216583,-108.92
216584,41.14
216585,681.92
216586,5037.15
216587,298.03
216588,2756.19
216589,45.59
216590,4903.93
216591,8980.67
216592,1478.49
216593,21468.12
216594,9781.94
216595,7780.77
216596,6729.63
216597,3628.16
216598,2942.19
216599,776.16
216600,2428.68
216601,1483.82
216602,7865.7
216603,471.13
216604,784.64
216605,861.77
216606,1019.89
216607,4231.98
216608,6261.68
216609,908.91
216610,14025.2
216611,1084.35
216612,3279.58
216613,6160.48
216614,977.39
216615,5689.07
216616,7529.11
216617,542.37
216618,6587.2
216619,896.16
216620,20359.43
216621,1487.06
216622,2750.46
216623,12502.48
216624,51.07
216625,2486.41
216626,5154.45
216627,2782.78
216628,1239.5
216629,879.35
216630,3338.72
216631,-7.06
216632,8143.03
216633,1692.02
216634,10366.88
216635,5278.03
216636,7207.58
216637,1895.31
216638,3532.81
216639,631.83
216640,-5.56
216641,1916.54
216642,1990.06
216643,4804.58
216644,24132.79
216645,716.04
216646,15328.06
216647,49.04
216648,4963.99
216649,10311.79
216650,10231.21
216651,1378.16
216652,9159.9
216653,5177.36
216654,197.24
216655,1079.3
216656,2536.32
216657,8279.87
216658,5455.0
216659,10.66
216660,-56.5
216661,12077.84
216662,854.65
216663,2786.4
216664,4.16
216665,3505.34
216666,1383.71
216667,7272.94
216668,1038.02
216669,2242.05
216670,520.85
216671,3673.27
216672,81.97
216673,995.31
216674,10233.71
216675,5599.24
216676,1572.28
216677,1851.75
216678,290.99
216679,7745.26
216680,73.88
216681,80.29
216682,2091.92
216683,1137.13
216684,2763.49
216685,9389.76
216686,1055.95
216687,3860.8
216688,2328.37
216689,12452.0
216690,646.05
216691,4374.55
216692,2507.53
216693,881.09
216694,24622.25
216695,1117.49
216696,2163.58
216697,15916.0
216698,890.99
216699,18767.75
216700,2144.84
216701,2702.9
216702,3647.25
216703,1910.54
216704,1295.28
216705,590.99
216706,11758.59
216707,13384.46
216708,460.02
216709,1050.14
216710,2168.91
216711,1032.33
216712,5295.49
216713,25994.92
216714,7722.69
216715,156.37
216716,56.15
216717,2290.6
216718,276.18
216719,15819.04
216720,33558.68
216721,20897.48
216722,12.21
216723,1439.09
216724,640.84
216725,12765.55
216726,1261.7
216727,4661.24
216728,-7.74
216729,636.64
216730,77.21
216731,1312.09
216732,39560.01
216733,7423.14
216734,18429.72
216735,-7.39
216736,-6.56
216737,7849.28
216738,1764.7
216739,2851.92
216740,38130.82
216741,1633.37
216742,2594.17
216743,8890.62
216744,2198.9
216745,5511.78
216746,8315.08
216747,5211.33
216748,1972.19
216749,4120.07
216750,1434.91
216751,98.55
216752,483.32
216753,7216.04
216754,9987.62
216755,2958.69
216756,1441.61
216757,552.25
216758,2894.15
216759,1302.38
216760,11551.9
216761,15977.82
216762,14765.88
216763,516.87
216764,4029.49
216765,2302.31
216766,16588.28
216767,3617.15
216768,7532.84
216769,12654.09
216770,2603.35
216771,2547.84
216772,10518.03
216773,11605.61
216774,2559.92
216775,3845.23
216776,1443.58
216777,9115.49
216778,38699.36
216779,3978.1
216780,599.66
216781,475.26
216782,3979.88
216783,12547.86
216784,950.44
216785,9639.4
216786,2872.71
216787,4108.5
216788,116.57
216789,81.92
216790,959.1
216791,8709.09
216792,-6.87
216793,175.81
216794,1706.8
216795,526.93
216796,935.04
216797,-32.99
216798,2866.82
216799,490.78
216800,610.94
216801,6003.06
216802,7047.94
216803,5938.6
216804,805.8
216805,3509.33
216806,94.4
216807,3771.33
216808,68.82
216809,7811.71
216810,5572.15
216811,2044.84
216812,1251.31
216813,12765.33
216814,2543.2
216815,2066.77
216816,6022.4
216817,779.28
216818,27964.34
216819,2841.86
216820,1755.78
216821,5217.16
216822,1170.8
216823,927.11
216824,2158.14
216825,1604.23
216826,6270.72
216827,2532.64
216828,1508.21
216829,7912.45
216830,871.91
216831,3950.62
216832,2034.22
216833,4991.42
216834,1860.85
216835,1305.02
216836,3918.96
216837,1316.72
216838,5498.5
216839,19481.2
216840,4283.86
216841,718.07
216842,1044.49
216843,1578.97
216844,9163.5
216845,16619.86
216846,9.61
216847,2271.81
216848,3919.61
216849,2556.38
216850,1735.34
216851,5235.77
216852,1793.63
216853,1100.31
216854,6441.09
216855,2924.63
216856,6068.09
216857,14122.18
216858,1035.26
216859,3894.14
216860,937.86
216861,5396.33
216862,13654.39
216863,2405.23
216864,15992.29
216865,11290.15
216866,356.5
216867,1404.03
216868,623.08
216869,7732.72
216870,-124.96
216871,3474.52
216872,252.35
216873,5561.2
216874,198.84
216875,9103.73
216876,57.87
216877,2952.0
216878,1890.99
216879,5017.96
216880,5040.05
216881,5905.61
216882,1141.48
216883,2551.11
216884,12253.08
216885,2397.06
216886,4521.97
216887,8961.37
216888,15425.91
216889,3445.97
216890,7108.31
216891,2836.17
216892,12361.5
216893,-74.57
216894,6383.67
216895,1127.49
216896,2102.08
216897,1568.33
216898,2229.43
216899,10.54
216900,1360.82
216901,12075.63
216902,7960.61
216903,384.88
216904,3821.55
216905,1241.4
216906,9201.12
216907,336.72
216908,4001.61
216909,2969.35
216910,1411.57
216911,10424.01
216912,3961.38
216913,11469.91
216914,255.24
216915,14244.53
216916,544.56
216917,2042.5
216918,5829.23
216919,1416.87
216920,11952.23
216921,3776.44
216922,1451.97
216923,3622.95
216924,5397.4
216925,422.69
216926,6167.96
216927,17314.51
216928,430.96
216929,2945.46
216930,5586.57
216931,7055.5
216932,2617.12
216933,1041.2
216934,222.12
216935,3095.31
216936,5314.36
216937,-56.62
216938,232.81
216939,9299.88
216940,3517.33
216941,529.11
216942,3016.37
216943,14.71
216944,971.7
216945,922.09
216946,699.85
216947,17318.84
216948,21885.7
216949,1952.99
216950,24121.09
216951,3029.45
216952,1564.22
216953,4694.28
216954,10553.11
216955,2404.84
216956,17391.72
216957,8020.73
216958,1696.75
216959,2004.49
216960,2437.59
216961,2039.53
216962,3242.33
216963,10174.75
216964,3356.48
216965,1057.59
216966,1079.41
216967,-15.72
216968,2403.06
216969,15794.25
216970,13324.53
216971,4880.27
216972,3290.48
216973,1263.53
216974,5215.25
216975,3341.13
216976,57.14
216977,5927.57
216978,7367.33
216979,8427.32
216980,1364.92
216981,5449.75
216982,1083.15
216983,5794.53
216984,26714.06
216985,24350.32
216986,2164.53
216987,4617.14
216988,12417.33
216989,173.25
216990,1810.63
216991,2122.57
216992,3337.98
216993,-65.83
216994,4525.96
216995,4618.37
216996,17964.53
216997,3979.29
216998,9722.83
216999,1541.52
217000,1009.01
217001,4175.06
217002,5564.39
217003,1847.49
217004,303.71
217005,4244.57
217006,876.66
217007,3484.86
217008,2291.01
217009,2698.92
217010,3023.32
217011,2625.37
217012,1142.25
217013,11471.15
217014,5951.75
217015,28323.31
217016,1623.8
217017,2627.8
217018,3292.88
217019,245.53
217020,6544.6
217021,-42.34
217022,6253.13
217023,13307.82
217024,171.04
217025,566.11
217026,7870.96
217027,34947.67
217028,5184.24
217029,2784.99
217030,1549.33
217031,1446.12
217032,2698.97
217033,2521.36
217034,5838.63
217035,2680.41
217036,8129.27
217037,190.66
217038,3979.01
217039,2824.56
217040,1458.73
217041,576.81
217042,1155.76
217043,1441.06
217044,8516.13
217045,2133.78
217046,7785.06
217047,1120.82
217048,5964.81
217049,89.56
217050,1590.36
217051,7977.0
217052,2955.58
217053,1352.16
217054,10639.08
217055,1630.12
217056,641.96
217057,6260.98
217058,650.2
217059,1283.3
217060,3158.5
217061,935.39
217062,15721.02
217063,2103.89
217064,7614.09
217065,9770.79
217066,5290.23
217067,9182.11
217068,3587.84
217069,4607.89
217070,16486.58
217071,2847.39
217072,145.98
217073,7376.92
217074,980.44
217075,818.66
217076,47.62
217077,3784.95
217078,1016.83
217079,2096.88
217080,80.01
217081,3074.81
217082,3618.49
217083,873.48
217084,990.94
217085,1513.48
217086,3498.19
217087,9594.05
217088,979.57
217089,900.52
217090,1191.47
217091,15611.41
217092,16060.74
217093,16763.84
217094,3742.7
217095,799.69
217096,2215.77
217097,1547.03
217098,941.24
217099,4128.12
217100,20066.95
217101,2328.86
217102,2233.61
217103,5477.01
217104,157.66
217105,2085.71
217106,2217.08
217107,3710.04
217108,884.32
217109,1503.35
217110,19938.74
217111,792.32
217112,838.96
217113,2480.39
217114,8664.57
217115,1621.65
217116,2002.58
217117,648.68
217118,6164.53
217119,15.62
217120,6137.1
217121,8093.58
217122,17397.67
217123,7232.35
217124,5900.42
217125,7969.71
217126,1058.49
217127,25341.75
217128,861.15
217129,5206.79
217130,26779.73
217131,21.43
217132,924.83
217133,1656.89
217134,3244.1
217135,5259.09
217136,6788.95
217137,839.72
217138,19189.21
217139,7457.59
217140,4175.97
217141,-46.16
217142,447.48
217143,3973.72
217144,7601.62
217145,19466.72
217146,2265.23
217147,88.33
217148,3172.07
217149,3001.33
217150,2133.29
217151,933.07
217152,2580.18
217153,3405.6
217154,4971.36
217155,4233.19
217156,4847.96
217157,5013.96
217158,2534.74
217159,864.18
217160,4558.47
217161,4903.55
217162,13202.7
217163,1454.97
217164,6210.35
217165,4372.85
217166,484.3
217167,3962.63
217168,2297.8
217169,4683.05
217170,9988.16
217171,-99.75
217172,3493.7
217173,1979.04
217174,12736.35
217175,14791.83
217176,4823.07
217177,1395.1
217178,15.35
217179,941.04
217180,1764.01
217181,2889.77
217182,1837.51
217183,10203.67
217184,18566.41
217185,2370.38
217186,3347.75
217187,948.9
217188,10710.28
217189,10225.85
217190,1339.97
217191,47526.37
217192,444.93
217193,11062.79
217194,4707.96
217195,4044.75
217196,833.4
217197,2876.62
217198,2028.49
217199,2425.58
217200,2516.2
217201,5104.45
217202,2150.06
217203,5003.83
217204,17001.24
217205,15261.94
217206,3211.05
217207,1651.72
217208,3231.78
217209,7752.39
217210,7376.56
217211,3048.88
217212,1179.1
217213,27322.4
217214,3192.5
217215,3290.86
217216,3796.42
217217,-13.35
217218,1583.61
217219,6611.22
217220,6705.73
217221,1931.73
217222,447.49
217223,92.2
217224,5650.04
217225,1052.88
217226,-49.08
217227,1458.25
217228,1137.24
217229,1279.52
217230,2681.73
217231,15700.6
217232,8100.44
217233,6733.2
217234,6157.84
217235,2334.37
217236,1878.72
217237,31.97
217238,6945.76
217239,24887.75
217240,10931.72
217241,4916.63
217242,79.66
217243,13086.85
217244,827.27
217245,16423.75
217246,3631.26
217247,1164.26
217248,40526.19
217249,4448.17
217250,2798.35
217251,10621.3
217252,1102.56
217253,1505.81
217254,10749.51
217255,4477.48
217256,1271.6
217257,2561.48
217258,-398.18
217259,5529.28
217260,790.13
217261,418.74
217262,5578.78
217263,2412.45
217264,12168.06
217265,1713.46
217266,5681.45
217267,8418.6
217268,28663.29
217269,95.0
217270,1748.88
217271,1061.81
217272,36428.76
217273,1743.77
217274,1899.28
217275,2086.81
217276,1074.04
217277,10379.72
217278,13626.9
217279,895.84
217280,18799.15
217281,-58.31
217282,8557.51
217283,263.19
217284,47049.73
217285,8170.49
217286,2468.0
217287,1628.72
217288,26192.05
217289,2271.75
217290,4356.88
217291,3803.25
217292,13526.77
217293,1032.1
217294,2030.54
217295,4770.95
217296,7617.07
217297,9759.55
217298,3939.54
217299,4783.19
217300,1896.81
217301,1857.02
217302,7653.67
217303,849.53
217304,2461.82
217305,109.69
217306,5646.05
217307,31.02
217308,1834.19
217309,1504.74
217310,15490.93
217311,10673.4
217312,1161.19
217313,4276.07
217314,2075.18
217315,1150.48
217316,1924.84
217317,16952.47
217318,3151.71
217319,1177.67
217320,5.08
217321,32379.58
217322,10977.47
217323,1688.23
217324,1642.78
217325,13651.15
217326,1303.58
217327,1758.78
